"","study_name","id","lambda.best","alpha.best","eta.best","delta.best"
"946","Sokol_Hessner2009A","67",1.66626066572544,0.807417027554463,0.924616034802031,NA
"947","Sokol_Hessner2009R","67",1.3813385007754,0.748508339805159,1.18645421393985,NA
"948","Vrecko2012","67",0.076809,1.0328,7.99,0.55207
"949","Zeisberger2012","67",1.0133,1.0047,0.98991,0.8935
"950","Frydman2014","68",1.16095231561056,0.777009309560257,2.69798697413653,NA
"951","Sokol_Hessner2009A","68",2.4914,0.7304,1.5776,NA
"952","Sokol_Hessner2009R","68",3.848,0.73085,1.1502,NA
"953","Vrecko2012","68",0.526535825,0.856451819,6.79215203,0.593626371
"954","Zeisberger2012","68",0.82785,1.0131,2.6446,0.97483
"955","Frydman2014","69",1.352,0.89322,1.6916,NA
"956","Vrecko2012","69",1.2997e-39,26.837,3.4087,0.012182
"957","Zeisberger2012","69",1.1611,0.98274,2.4071,1.0032
"958","Canessa2013","7",1.0399,0.72443,1.0538,NA
"959","Chib2014","7",2.07098526828361,1.03874221567907,0.687109239110462,NA
"960","Frydman2014","7",0.99995,5.3226,0.83311,NA
"961","Gloeckner2012","7",5.8321,0.66814,0.021231,0.72977
"962","Kocher2011","7",1.5506e-23,8.6846,0.29389,0.071592
"963","Lorains2014","7",1.0417,0.041635,2.8683e+61,NA
"964","Pighin2014","7",1.68002058765934,0.303676789763714,44.0145349454127,NA
"965","Rieskamp2008","7",0.40633,0.72725,0.14741,0.72753
"966","Sokol_Hessner2014","7",2.4949,1.3247,2.7874,NA
"967","Tom2007","7",1,4.4256e-06,2732400,NA
"968","Vrecko2012","7",89.42786592,172.2566789,2.311843738,198.7000069
"969","Zeisberger2012","7",1.045861687,1.041553184,3.490228591,0.590101597
"970","Frydman2014","70",2.624e-07,217.85,0.058962,NA
"971","Vrecko2012","70",0.96822,0.77798,3.028,0.55658
"972","Zeisberger2012","70",1.4056,0.92026,4.5242,0.91306
"973","Frydman2014","71",1.28688227097638,0.790951902933891,1.81015824867649,NA
"974","Vrecko2012","71",0.72875,1.0111,2.0281,0.96611
"975","Zeisberger2012","71",1.685280548,1.042320573,2.521850071,0.817288869
"976","Frydman2014","72",2.6265,7.2318,0.3739,NA
"977","Vrecko2012","72",0.612844609,1.103411096,2.434924974,0.671679603
"978","Zeisberger2012","72",0.61184,1.0684,3.8496,0.64132
"979","Frydman2014","73",1.1825,0.92005,1.4184,NA
"980","Vrecko2012","73",0.49759,0.85182,2.5769,0.63034
"981","Zeisberger2012","73",1.1147,0.97653,1.854,0.94241
"982","Frydman2014","74",1.0382,0.74862,2.1366,NA
"983","Vrecko2012","74",1.341209119,1.014373425,2.651415377,0.616838553
"984","Frydman2014","75",1.2746e+97,156.38,0.27268,NA
"985","Vrecko2012","75",3.33e-09,2.830689531,12.15187835,0.220244089
"986","Frydman2014","76",5.0082,1.7469,0.61293,NA
"987","Vrecko2012","76",0.443936417,1.10913005,8.378921853,0.57453552
"988","Frydman2014","77",0.70615228363655,0.890631777408923,1.27093653379195,NA
"989","Vrecko2012","77",0.046899,1.3717,5.1331,0.25548
"990","Frydman2014","78",1.46609078482325,0.760491629518891,1.48792822174106,NA
"991","Vrecko2012","78",1.0115,0.93678,2.8326,0.85971
"992","Frydman2014","79",1.17005455472348,0.779244054313397,1.61982862495814,NA
"993","Vrecko2012","79",0.321740443,1.200111207,4.477533802,0.36006706
"994","Canessa2013","8",1.4651,1.6682,0.1837,NA
"995","Chib2014","8",3.0121,1.3531,0.46351,NA
"996","Frydman2014","8",1.31550422484279,4.01163614361405,1.14424401898241,NA
"997","Gloeckner2012","8",2.4388,0.88918,0.014707,0.61945
"998","Kocher2011","8",3.64947597779712,1.42699239655594,0.861176648984782,2.40573919729244
"999","Lorains2014","8",1.4316,0.39353,70.697,NA
"1000","Pighin2014","8",2.76746673088641,1.18130183396322,0.455033347313688,NA
"1001","Rieskamp2008","8",1.122,0.91882,0.13234,0.86772
"1002","Sokol_Hessner2014","8",1.1614,0.60634,1.3125,NA
"1003","Tom2007","8",1.42722801254521,0.979728108341025,1.4427443212174,NA
"1004","Vrecko2012","8",0.169133592,0.865287732,5.697459226,0.704963071
"1005","Zeisberger2012","8",1.5787,0.96986,3.7437,0.86385
"1006","Frydman2014","80",1015924.83290748,0.723444639029779,1.52929878301504,NA
"1007","Vrecko2012","80",1,1,6.9405e-15,1
"1008","Frydman2014","81",1.52375610824039,0.853946822747263,4.89056353178507,NA
"1009","Vrecko2012","81",4413.158867,171.2497431,7.301250997,0.003460734
"1010","Frydman2014","82",1.7557,0.87274,2.8149,NA
"1011","Vrecko2012","82",0.260884045,0.999280219,2.469398084,0.688430006
"1012","Frydman2014","83",4.33825905116587,1.55865152036791,0.646220142539626,NA
"1013","Vrecko2012","83",0.004734,4.8749,7.5067,0.20654
"1014","Frydman2014","84",1,22.943,0.79073,NA
"1015","Vrecko2012","84",1,0.67464,2.1272,0.71529
"1016","Frydman2014","85",1.31269935219215,3.98366968016117,1.2138517661149,NA
"1017","Vrecko2012","85",1,1.0286,9.066,0.58017
"1018","Frydman2014","86",33.054,5.0468,0.57716,NA
"1019","Vrecko2012","86",0.12783,2.1488,5.589,0.21868
"1020","Frydman2014","87",1.28704892516655,2.67885507378329,2.38800154356839,NA
"1021","Sokol_Hessner2013A","87",1.7435,0.89113,2.0903,NA
"1022","Sokol_Hessner2013R","87",2.07047878362924,0.853802384905054,1.80720730193682,NA
"1023","Vrecko2012","87",1,1,6.9405e-15,1
"1024","Frydman2014","88",1131539.5232842,0.789207004823525,1.74753915247808,NA
"1025","Sokol_Hessner2013A","88",2.1503,0.85862,1.7917,NA
"1026","Sokol_Hessner2013R","88",1.8045,0.8356,2.0568,NA
"1027","Vrecko2012","88",0.000380645,7.170081577,3.74100108,8.538832016
"1028","Frydman2014","89",3.5631,4.4292,0.44483,NA
"1029","Sokol_Hessner2013A","89",1.10547467160164,0.848707408360119,2.33419152356455,NA
"1030","Sokol_Hessner2013R","89",1.09927303050896,0.939344876551719,2.04375368330877,NA
"1031","Vrecko2012","89",1.539804327,1.054643303,3.510417952,0.662498175
"1032","Canessa2013","9",1.48233069928053,0.813877460664034,0.643258105255651,NA
"1033","Chib2014","9",1,192.41,0.17647,NA
"1034","Frydman2014","9",1.21225506840935,1.18386294028416,3.59634128828269,NA
"1035","Gloeckner2012","9",0.04625,0.47282,0.0098628,0.88966
"1036","Kocher2011","9",-5.9522e-212,34.796,0.17011,0.13523
"1037","Lorains2014","9",1.0117,0.0079927,6.2757e+307,NA
"1038","Rieskamp2008","9",1.354,0.82392,0.16777,0.64905
"1039","Sokol_Hessner2014","9",1.23917196530359,0.829698313925185,1.36715229140013,NA
"1040","Tom2007","9",1.0001,0.00011062,99425,NA
"1041","Vrecko2012","9",3.9838e-44,30.263,4.8059,0.022807
"1042","Zeisberger2012","9",0.989241203,0.996970335,1.172551191,0.946971144
"1043","Frydman2014","90",0.91662,1.898,0.98497,NA
"1044","Vrecko2012","90",0.26873,1.1748,4.4706,0.70816
"1045","Vrecko2012","91",0.44012,1.0788,2.2367,1.0795
"1046","Sokol_Hessner2013A","92",3.1504,0.95244,2.2231,NA
"1047","Sokol_Hessner2013R","92",3.1925,0.93825,1.2033,NA
"1048","Vrecko2012","92",5.2407,1.5085,8.14,0.47052
"1049","Sokol_Hessner2013A","93",1.12494507716527,1.02504071222607,2.55611796438632,NA
"1050","Sokol_Hessner2013R","93",1.0145,1.036,1.7998,NA
"1051","Vrecko2012","93",0.000276641,7.459210516,6.159696934,0.089134201
"1052","Sokol_Hessner2013A","94",207.979601009961,20.4448338951064,0.314019516061692,NA
"1053","Sokol_Hessner2013R","94",1.0367,1.5787,1.1296,NA
"1054","Vrecko2012","94",0.38111,1.0856,5.118,0.72582
"1055","Vrecko2012","95",1,1.0226,2.779,0.66715
"1056","Vrecko2012","96",0.004420727,4.938032004,2.722613161,5.448013075
"1057","Sokol_Hessner2013A","97",7.73416761833447,2.95745620421732,0.357838396207266,NA
"1058","Sokol_Hessner2013R","97",2.1164,2.5785,0.52733,NA
"1059","Vrecko2012","97",0.90707,0.9044,4.248,0.54731
"1060","Vrecko2012","98",0.41324,1.1946,6.0809,0.53207
"1061","Sokol_Hessner2013A","99",0.60285,0.8157,0.80225,NA
"1062","Sokol_Hessner2013R","99",0.77268385405271,0.742574061517506,1.89256751562554,NA
"1063","Vrecko2012","99",0.21596,1.5466,6.8696,0.55814
"1064","Brooks2014","9941955",3.40357196377987,0.669568886667946,-1.16697885164124,NA
